date,company_name,currency,total_assets,current_assets,total_liabilities,current_liabilities,total_debt,shareholder_equity,dividends_paid,net_income,operation_cash_flow,revenue,working_capital,country,debt_to_assets,debt_to_equity,roa,debt_change,log_total_assets
2021-06-30,STRA,USD,2363313000.0,393635000.0,630133000.0,252189000.0,319414000.0,1733180000.0,14771000.0,19976000.0,47050000.0,299173000.0,141446000.0,USA,0.135155182576324,0.184293610588629,0.008452540988011322,-8251000.0,21.58333028511819
2021-09-30,STRA,USD,2316122000.0,406481000.0,621066000.0,255648000.0,306361000.0,1695056000.0,14740000.0,3854000.0,35332000.0,270078000.0,150833000.0,USA,0.132273256762813,0.18073798151801473,0.0016639883391289406,-13053000.0,21.563160072299134
2021-12-31,STRA,USD,2305880000.0,367786000.0,591890000.0,195755000.0,331456000.0,1713990000.0,14756000.0,21680000.0,19364000.0,272099000.0,172031000.0,USA,0.14374382014675524,0.19338269184767706,0.00940205041025552,25095000.0,21.558728219277928
2022-03-31,STRA,USD,2367883000.0,417848000.0,643570000.0,254836000.0,326506000.0,1724313000.0,15018000.0,7029000.0,56595000.0,258855000.0,163012000.0,USA,0.13788941429960855,0.1893542529691535,0.0029684743714110872,-4950000.0,21.58526214396373
2022-06-30,STRA,USD,2260261000.0,395824000.0,608340000.0,235633000.0,312287000.0,1651921000.0,14868000.0,15220000.0,24081000.0,273564000.0,160191000.0,USA,0.13816413237232336,0.1890447545615075,0.006733735617258361,-14219000.0,21.538746130288192
2022-09-30,STRA,USD,2215251000.0,402748000.0,616769000.0,259917000.0,301564000.0,1598482000.0,14714000.0,6092000.0,44056000.0,263123000.0,142831000.0,USA,0.13613084928073613,0.1886564878428409,0.002750026972112867,-10723000.0,21.5186315523079
2022-12-31,STRA,USD,2161747000.0,329061000.0,525957000.0,209944000.0,259281000.0,1635790000.0,14640000.0,18329000.0,1320000.0,269938000.0,119117000.0,USA,0.11994049257383033,0.15850506483106022,0.008478790533767365,-42283000.0,21.494182528039307
2023-03-31,STRA,USD,2165768000.0,357013000.0,555339000.0,241709000.0,256459000.0,1610429000.0,14755000.0,-2028000.0,35242000.0,256606000.0,115304000.0,USA,0.11841480712615571,0.15924887095301934,-0.0009363883850901851,-2822000.0,21.496040869908573
2023-06-30,STRA,USD,2142112000.0,350914000.0,543506000.0,242087000.0,251664000.0,1598606000.0,14713000.0,14231000.0,5495000.0,287680000.0,108827000.0,USA,0.11748405312140542,0.15742715841176624,0.006643443480079473,-4795000.0,21.48505809518672
2023-09-30,STRA,USD,2114100000.0,350635000.0,519346000.0,265491000.0,205763000.0,1594754000.0,14671000.0,18459000.0,46436000.0,285936000.0,85144000.0,USA,0.0973288869968308,0.12902491544150382,0.008731375053214134,-45901000.0,21.47189502696536
2023-12-31,STRA,USD,2125213000.0,329069000.0,472695000.0,209619000.0,213325000.0,1652518000.0,14641000.0,39129000.0,29946000.0,302702000.0,119450000.0,USA,0.10037817385833796,0.12909087828392793,0.018411801546480283,7562000.0,21.477137869593687
2024-03-31,STRA,USD,2155236000.0,390447000.0,512653000.0,261723000.0,200922000.0,1642583000.0,14734000.0,29702000.0,77630000.0,290250000.0,128724000.0,USA,0.09322505748790387,0.12232075943803145,0.013781321395893536,-12403000.0,21.49116606726706
2024-06-30,STRA,USD,2177524000.0,398868000.0,499424000.0,253439000.0,197571000.0,1678100000.0,14773000.0,29898000.0,24305000.0,312266000.0,145429000.0,USA,0.09073195060077409,0.11773493832310351,0.013730273466561103,-3351000.0,21.5014542884442
2024-09-30,STRA,USD,2187524000.0,383514000.0,470728000.0,285840000.0,138917000.0,1716796000.0,14755000.0,27748000.0,51491000.0,305958000.0,97674000.0,USA,0.06350421755372741,0.08091642804386777,0.012684660831149738,-58654000.0,21.50603614756443
2024-12-31,STRA,USD,2049735000.0,304943000.0,387236000.0,216460000.0,125226000.0,1662499000.0,14709000.0,25336000.0,15905000.0,311456000.0,88483000.0,USA,0.06109375114344049,0.07532395508207824,0.012360622226775657,-13691000.0,21.44097635344818
2025-03-31,STRA,USD,2074213000.0,328287000.0,430899000.0,259436000.0,119483000.0,1643314000.0,14797000.0,29744000.0,67656000.0,303590000.0,68851000.0,USA,0.05760401655953366,0.07270856330561293,0.014339896625852793,-5743000.0,21.452847641576884
2025-06-30,STRA,USD,2091523000.0,319943000.0,424806000.0,254480000.0,120302000.0,1666717000.0,14418000.0,32331000.0,31208000.0,321471000.0,65463000.0,USA,0.05751885109558919,0.07217902019359015,0.015458113537360096,819000.0,21.461158345678246
2010-12-31,YDUQS PARTICIPACOES S.A.,BRL,1449266242.3441815,703304911.7329171,1449266242.3441815,251287378.4075898,34305272.00672511,1055418518.073736,0.0,0.0,0.0,0.0,752790000.0,Brazil,0.023670786639752604,0.03250395119969688,0.0,,21.09432322553493
2011-03-31,YDUQS PARTICIPACOES S.A.,BRL,515639167.0250016,232547453.7748019,515639167.0250016,92785183.36507156,13882916.64107132,377324774.2490325,0.0,17649732.784569077,9458197.67799005,169435469.00915292,227519000.0,Brazil,0.02692370465410783,0.03679301649010903,0.034228844341673725,-20422355.36565379,20.060917790118204
2011-06-30,YDUQS PARTICIPACOES S.A.,BRL,560203166.0578094,225365634.81381783,560203166.0578094,91744536.30712044,75718772.03101967,387620970.3262193,0.0,28565019.547522917,10902390.56591681,548352239.953855,208489000.0,Brazil,0.13516305622450905,0.19534230041087622,0.05099046431411134,61835855.38994835,20.143810072430522
2011-09-30,YDUQS PARTICIPACOES S.A.,BRL,485795209.3223996,191615235.21795425,485795209.3223996,77138001.7263703,63570349.58998705,342081355.2006905,0.0,53344302.97798878,1570457.4881312042,616260789.8144152,212195000.0,Brazil,0.13085832953901852,0.18583400885059032,0.10980821126744923,-12148422.441032626,20.001297713064208
2011-12-31,YDUQS PARTICIPACOES S.A.,BRL,1709857607.5942616,793373686.7367074,1709857607.5942616,215457308.94352305,814023785.3981122,990243187.0300252,0.0,0.0,0.0,0.0,1083651000.0,Brazil,0.47607694452605837,0.8220443180624782,0.0,750453435.8081251,21.259675933581093
2012-03-31,YDUQS PARTICIPACOES S.A.,BRL,624209717.2659895,299283557.5075487,624209717.2659895,87662366.18171836,291277518.52868515,362113642.6022509,0.0,21914356.29975295,18990392.53362613,181472412.84655505,385468000.0,Brazil,0.46663406619888514,0.8043815097257387,0.03510736166642334,-522746266.869427,20.25199695523183
2012-06-30,YDUQS PARTICIPACOES S.A.,BRL,569605087.3459692,257574107.98238236,569605087.3459692,76328500.0247439,255709407.6310189,336086009.79858464,0.0,34663730.39045875,30986786.757064383,501507398.4262879,366243000.0,Brazil,0.4489240235238718,0.7608451413501705,0.060855724712663144,-35568110.897666246,20.160453849458197
2012-09-30,YDUQS PARTICIPACOES S.A.,BRL,610444827.586207,267361576.35467985,610444827.586207,87795566.50246307,283456157.635468,353066009.8522168,0.0,66302955.66502464,49805418.71921183,675500000.0000001,364519000.0,Brazil,0.464343614403774,0.8028418191660947,0.10861416571780409,27746750.0044491,20.229698474927027
2012-12-31,YDUQS PARTICIPACOES S.A.,BRL,1820661804.297812,750737187.3317343,1820661804.297812,283878799.7454599,821549757.697391,1038281364.7266142,0.0,0.0,0.0,0.0,953745000.0,Brazil,0.4512368830707931,0.7912592728789947,0.0,538093600.061923,21.322465900673272
2013-03-31,YDUQS PARTICIPACOES S.A.,BRL,954515199.6820984,591728591.297437,954515199.6820984,105039241.00933838,276988873.4353269,681172263.0637791,0.0,33102523.34591695,11165805.68249553,205272203.45718265,979803000.0,Brazil,0.29018801746434014,0.40663557290117086,0.03467993318172592,-544560884.2620642,20.676714125238068
2013-06-30,YDUQS PARTICIPACOES S.A.,BRL,889363431.1512417,538760270.8803612,889363431.1512417,86949887.13318285,247402257.33634317,646134537.2460498,0.0,72220316.02708805,31476297.968397293,587077200.9029346,1000760000.0,Brazil,0.27817903083342643,0.3828958878917375,0.08120450369046774,-29586616.098983705,20.606016518882598
2013-09-30,YDUQS PARTICIPACOES S.A.,BRL,940321162.6446576,575432403.3372208,940321162.6446576,102216291.37884632,251160850.45303667,685498788.9118148,0.0,128243025.02915582,64680183.00888131,777424867.6774019,1054988000.0,Brazil,0.2671011356871365,0.36639138466128923,0.1363821533788219,3758593.1166934967,20.661732037262954
2013-12-31,YDUQS PARTICIPACOES S.A.,BRL,2739518787.3612294,1626815969.2570453,2739518787.3612294,371616994.0222032,704285226.3023057,1944033304.8676343,0.0,0.0,0.0,0.0,2939676000.0,Brazil,0.2570835540721698,0.36228043240764296,0.0,453124375.84926903,21.731048116871857
2014-03-31,YDUQS PARTICIPACOES S.A.,BRL,1027500884.0169733,630824787.8359264,1027500884.0169733,152424858.5572843,247567185.28995755,728041902.4045261,0.0,55587429.27864215,17509282.17821782,237891177.5106082,1082332000.0,Brazil,0.2409410922568783,0.3400452425503393,0.05409964131741214,-456718041.0123482,20.750395364691446
2014-06-30,YDUQS PARTICIPACOES S.A.,BRL,1073626867.7051636,662738089.8315091,1073626867.7051636,123273082.33798082,244337163.35891727,795659657.5684636,0.0,135210954.17593893,60432808.02942912,779535401.2443798,1187848000.0,Brazil,0.22758108120112402,0.3070875355244374,0.1259384971102178,-3230021.931040287,20.794308349674402
2014-09-30,YDUQS PARTICIPACOES S.A.,BRL,1294731064.31603,494674338.8834476,1294731064.31603,139784116.87887692,237406137.77342477,987905648.05746,0.0,194977554.6849494,253116634.01893568,969982043.7479596,869623000.0,Brazil,0.1833632823962865,0.24031256248027486,0.1505930923098308,-6931025.585492492,20.981568838188192
2014-12-31,YDUQS PARTICIPACOES S.A.,BRL,3969934478.0840487,1667137370.0858562,3969934478.0840487,450480117.48757344,1331163578.8522367,2703185720.7410755,0.0,0.0,0.0,0.0,3230955000.0,Brazil,0.33531122143221787,0.49244251648654747,0.0,1093757441.078812,22.102015427248368
2015-03-31,YDUQS PARTICIPACOES S.A.,BRL,1190393153.3329177,550987715.9069653,1190393153.3329177,210728627.54879344,502302799.7755192,756062542.8696141,0.0,40712415.0402195,-20031489.68011474,225203903.4732182,1091347000.0,Brazil,0.42196378429189435,0.6643667306530529,0.03420081418162647,-828860779.0767176,20.897549470458113
2015-06-30,YDUQS PARTICIPACOES S.A.,BRL,1246495696.1862085,576908991.2634192,1246495696.1862085,188549921.0161514,502777007.6404784,829806892.5497276,0.0,127172700.60285632,24396015.345433444,732131596.7632741,1204651000.0,Brazil,0.40335238154353864,0.6058963984929164,0.1020241794592274,474207.86495918036,20.943602008203282
2015-09-30,YDUQS PARTICIPACOES S.A.,BRL,1088129248.2755148,541016816.8772972,1088129248.2755148,171199587.13055736,526362217.41100645,689015658.8288605,0.0,145164644.27773023,-9663662.454055686,741614974.069785,1468988000.0,Brazil,0.48373133820747305,0.7639336068293126,0.13340753822010532,23585209.770528078,20.807725772695548
2015-12-31,YDUQS PARTICIPACOES S.A.,BRL,3310103734.439834,1241241739.664976,3310103734.439834,584318170.1757082,1613105885.9689565,2004641667.9473388,0.0,0.0,0.0,0.0,2564761000.0,Brazil,0.48732789525157916,0.804685401765944,0.0,1086743668.55795,21.920245365554223
2016-03-31,YDUQS PARTICIPACOES S.A.,BRL,1201173594.1320293,440891998.9882809,1201173594.1320293,150381361.886294,457081190.4561167,789234184.8635584,0.0,36107691.87533373,84048000.44965293,222833375.48829496,1033724000.0,Brazil,0.3805288367052429,0.5791452007811042,0.030060344359655378,-1156024695.5128398,20.906564910924754
2016-06-30,YDUQS PARTICIPACOES S.A.,BRL,1300112177.489717,498361273.8377166,1300112177.489717,168034712.70098466,496058207.6529976,833917487.2242303,0.0,27465723.544808675,151305932.9427895,766509410.4449707,1060084000.0,Brazil,0.38155031253595123,0.5948528664438638,0.021125656708977262,38977017.19688094,20.985716388067807
2016-09-30,YDUQS PARTICIPACOES S.A.,BRL,1318593480.4042397,522966477.6928765,1318593480.4042397,216074377.61893025,499858269.6573823,868809157.0125709,0.0,116930305.64456496,155394688.19324625,970759489.7707666,996049000.0,Brazil,0.3790844389008668,0.5753372482584801,0.08867805535388949,3800062.0043846965,20.999831460299564
2016-12-31,YDUQS PARTICIPACOES S.A.,BRL,3812630351.388675,1338371950.2838728,3812630351.388675,862955961.3319011,1882828909.007212,2241528003.682676,0.0,0.0,0.0,0.0,1549143000.0,Brazil,0.49383987837200866,0.8399756353317264,0.0,1382970639.3498297,22.061585168823637
2017-03-31,YDUQS PARTICIPACOES S.A.,BRL,1361892164.9094007,512456594.4819749,1361892164.9094007,316054990.8453816,657239093.3771071,807978092.0512658,0.0,38457604.646758,14072858.13498327,258546625.41827133,622161000.0,Brazil,0.48259260924731856,0.8134367748864726,0.028238362505974453,-1225589815.6301048,21.03214086746397
2017-06-30,YDUQS PARTICIPACOES S.A.,BRL,1337828637.0782442,520603761.0351917,1337828637.0782442,318078062.6436087,625048978.1110171,827005683.8795502,0.0,137361833.35348895,48243439.35179587,799941951.8684243,669874000.0,Brazil,0.46721154024337164,0.7557976810738012,0.10267520783041455,-32190115.266090035,21.01431371651773
2017-09-30,YDUQS PARTICIPACOES S.A.,BRL,1387284207.8676517,635639957.0625749,1387284207.8676517,280328345.01483864,540763402.1594999,911279282.692429,0.0,185221948.6013765,108149902.12792826,1057205278.7775462,1125414000.0,Brazil,0.3898000129264711,0.5934112762464896,0.13351406117862105,-84285575.95151722,21.05061386562831
2017-12-31,YDUQS PARTICIPACOES S.A.,BRL,3647361976.1746383,1508871016.5084355,3647361976.1746383,764598173.7921026,1029184858.1967708,2519130132.430308,0.0,0.0,0.0,0.0,2461608000.0,Brazil,0.2821723933406199,0.4085477145255192,0.0,488421456.0372709,22.0172699969803
2018-03-31,YDUQS PARTICIPACOES S.A.,BRL,1291096533.4617238,544669595.5705345,1291096533.4617238,290505536.8319692,344335580.16369766,880549470.3899857,0.0,59387337.5060183,44651841.59845932,281574386.13384694,844638000.0,Brazil,0.2667001043217547,0.3910462634327577,0.04599759659085082,-684849278.0330732,20.97875772019186
2018-06-30,YDUQS PARTICIPACOES S.A.,BRL,1099224683.544304,444110811.3716539,1099224683.544304,227672234.90350696,221204606.764889,804010946.2544097,0.0,174088503.83897075,75170419.17410251,742692467.3168708,834414000.0,Brazil,0.20123693552044714,0.27512636214146047,0.15837390339311297,-123130973.39880866,20.817870935097535
2018-09-30,YDUQS PARTICIPACOES S.A.,BRL,1049549871.3561312,407697149.8513726,1049549871.3561312,202970299.50291008,213869557.61496764,780191092.3488122,0.0,205553668.22371545,224135338.34586465,900565033.847076,819583000.0,Brazil,0.20377264906776196,0.27412458269819573,0.19584935774239867,-7335049.149921358,20.77162721525378
2018-12-31,YDUQS PARTICIPACOES S.A.,BRL,3176756233.54499,1200733312.683909,3176756233.54499,998218987.1457334,1265626451.912653,2006666408.5488615,0.0,0.0,0.0,0.0,784581000.0,Brazil,0.3984021306225065,0.6307109375633102,0.0,1051756894.2976854,21.8791264607867
2019-03-31,YDUQS PARTICIPACOES S.A.,BRL,1450872924.206257,449037242.37057567,1450872924.206257,236972613.6392803,1046644593.31126,727879931.2132645,0.0,61804625.13795847,51517928.18459485,239374246.0409127,826225000.0,Brazil,0.7213895688927119,1.4379357754329942,0.042598234557151525,-218981858.60139298,21.09543122893351
2019-06-30,YDUQS PARTICIPACOES S.A.,BRL,1452184205.0318406,422522444.9316213,1452184205.0318406,169630180.6034033,988865747.9903958,791765841.9459234,0.0,164511692.24344924,111715210.35598709,743053032.6756448,968982000.0,Brazil,0.6809506291033608,1.2489371170143686,0.11328569176927672,-57778845.3208642,21.096334608272176
2019-09-30,YDUQS PARTICIPACOES S.A.,BRL,1378612085.1145587,399764397.9057592,1378612085.1145587,164074883.51986167,912766703.4920024,766616552.1879052,0.0,177864450.74211055,180405158.74921945,854058792.449205,981364000.0,Brazil,0.662091035866811,1.1906430938478803,0.12901704015406953,-76099044.49839342,21.044343094600062
2019-12-31,YDUQS PARTICIPACOES S.A.,BRL,4103490235.974293,1098496811.4935114,4103490235.974293,502372149.5744522,1687392620.5305078,2309385871.3183293,0.0,0.0,0.0,0.0,2402442000.0,Brazil,0.41120912284317146,0.7306672485907466,0.0,774625917.0385054,22.135103725592753
2020-03-31,YDUQS PARTICIPACOES S.A.,BRL,1468959042.7271502,641004405.4558396,1468959042.7271502,188083338.14278293,1142342779.0923605,630118120.0823377,0.0,32297955.02202728,78762624.80521728,177616629.15295973,2354329000.0,Brazil,0.7776546151835381,1.8129026014092249,0.021986967697932215,-545049841.4381473,21.107819852692387
2020-06-30,YDUQS PARTICIPACOES S.A.,BRL,1697465755.9265077,556526463.8199949,1697465755.9265077,374841290.1340542,1498289805.3110275,584276034.6276071,0.0,1607919.056142017,136096906.16210687,530639770.6103664,994799000.0,Brazil,0.8826627577492623,2.5643526629771394,0.0009472468298863476,355947026.21866703,21.25240224395447
2020-09-30,YDUQS PARTICIPACOES S.A.,BRL,1668587613.6947925,530862041.4531657,1668587613.6947925,259954788.0356731,1472386127.9055336,588854807.5388734,0.0,55548305.8811014,182750837.7511037,1371266112.3029733,1527944000.0,Brazil,0.8824146336824319,2.500423039865109,0.033290613825245584,-25903677.405493975,21.235243365232453
2020-12-31,YDUQS PARTICIPACOES S.A.,BRL,5346969265.410596,1579875483.5357285,5346969265.410596,746387482.9198822,4826017975.019726,1850408383.2104845,0.0,0.0,0.0,0.0,4330887000.0,Brazil,0.9025707340865244,2.6080826366807295,0.0,3353631847.114192,22.399795744890238
2021-03-31,YDUQS PARTICIPACOES S.A.,BRL,1692675935.190549,538551090.9824986,1692675935.190549,213423561.0090052,1575280952.1301806,571741710.1128724,0.0,7587726.227465023,33104253.33965278,379984201.3797461,1852154000.0,Brazil,0.9306453287249264,2.7552318193108407,0.004482680984420596,-3250737022.8895454,21.249576507239308
2021-06-30,YDUQS PARTICIPACOES S.A.,BRL,1927624160.268714,614971409.1490723,1927624160.268714,395319697.69673705,1754655310.3007038,652174504.1586692,0.0,55213331.73384517,69697696.73704414,1361010876.5195138,1098610000.0,Brazil,0.9102683741295824,2.6904690372161637,0.02864320383188616,179374358.17052317,21.379554076511997
2021-09-30,YDUQS PARTICIPACOES S.A.,BRL,1825367176.5830696,553589394.7194234,1825367176.5830696,459213429.43296313,1632419283.6655145,615303191.880562,0.0,56143266.89710966,125415716.70221372,1632378465.8380525,513292000.0,Brazil,0.8942963939568931,2.6530323671429734,0.030757245784491988,-122236026.6351893,21.325046996392597
2021-12-31,YDUQS PARTICIPACOES S.A.,BRL,5321490528.504094,1598716822.8821304,5321490528.504094,1003210989.4442552,5144860481.370633,1742818330.0775998,0.0,0.0,0.0,0.0,3322863000.0,Brazil,0.9668081628281855,2.952034869372504,0.0,3512441197.7051187,22.395019275589256
2022-03-31,YDUQS PARTICIPACOES S.A.,BRL,2122657476.990628,606358819.5558559,2122657476.990628,329340749.8100144,2000155154.9438488,695014565.5661573,0.0,16051465.000422193,56347420.41712405,503662078.8651525,1312290000.0,Brazil,0.9422882290832644,2.877860773053766,0.0075619666264662554,-3144705326.4267845,21.475934667503832
2022-06-30,YDUQS PARTICIPACOES S.A.,BRL,1886773208.080345,523271661.51143694,1886773208.080345,319414213.15920115,1835581968.1521368,601503608.6607859,0.0,-9666437.545346929,62583724.748921216,1322292740.672853,1067683000.0,Brazil,0.9728683661030508,3.0516557868022725,-0.005123264154880506,-164573186.79171205,21.358133909612945
2022-09-30,YDUQS PARTICIPACOES S.A.,BRL,1837625786.163522,531213096.5593785,1837625786.163522,256928227.89493155,1821204217.536071,561993710.691824,0.0,8321494.635590086,115035146.13392527,1701370699.2230856,1482784000.0,Brazil,0.9910637036380868,3.2406131650372694,0.004528394572087047,-14377750.61606574,21.331740241763303
2022-12-31,YDUQS PARTICIPACOES S.A.,BRL,5203584558.471181,1207832512.315271,5203584558.471181,636911885.9136301,4927982020.66282,1702128960.53363,0.0,0.0,0.0,0.0,2978550000.0,Brazil,0.947036022051435,2.895187224308704,0.0,3106777803.126749,22.372613563216905
2023-03-31,YDUQS PARTICIPACOES S.A.,BRL,1884662585.1411476,477260522.067798,1884662585.1411476,273836568.3688334,1786365211.2287886,613038505.4529706,0.0,29428323.949761804,59616914.05173433,517079018.8590102,1033353000.0,Brazil,0.9478435160291585,2.9139527049917584,0.015614637963196917,-3141616809.4340315,21.357014641898864
2023-06-30,YDUQS PARTICIPACOES S.A.,BRL,2017795002.697879,534785207.3216287,2017795002.697879,343336653.7998589,1912582700.369402,654142697.0489354,0.0,44325737.766156144,111434856.59735194,1630867471.8797991,922514000.0,Brazil,0.9478577842705509,2.923800432226372,0.021967413789255458,126217489.14061332,21.425271169326248
2023-09-30,YDUQS PARTICIPACOES S.A.,BRL,1956904333.9324944,511495106.8504095,1956904333.9324944,337582584.38186544,1805309366.8863592,649708008.7876973,0.0,73552626.3231476,170853405.23267427,2082869183.1435995,870780000.0,Brazil,0.9225332764522537,2.7786472422510546,0.037586214638985455,-107273333.48304272,21.39462964012486
2023-12-31,YDUQS PARTICIPACOES S.A.,BRL,5755941909.228004,1307222715.7229326,5755941909.228004,886350114.6528394,5340606730.431549,1894613382.362055,0.0,0.0,0.0,0.0,2037318000.0,Brazil,0.9278423609295666,2.8188372256577754,0.0,3535297363.54519,22.473498533708653
2024-03-31,YDUQS PARTICIPACOES S.A.,BRL,1921598406.5978065,461164825.0460405,1921598406.5978065,312526223.0763072,1738887220.754264,642976419.248939,0.0,30169549.203298904,59044359.03595164,586247097.4457523,742539000.0,Brazil,0.9049170808967141,2.7044338932140914,0.015700236375983546,-3601719509.677285,21.376423180083677
2024-06-30,YDUQS PARTICIPACOES S.A.,BRL,1690337513.2684453,391017937.1390533,1690337513.2684453,232887573.53867188,1581502617.706853,568181818.1818181,0.0,36047172.69668783,76463666.94852743,1473661011.4603386,878936000.0,Brazil,0.9356135122676484,2.7834446071640615,0.021325429042266735,-157384603.0474112,21.24819405793477
2024-09-30,YDUQS PARTICIPACOES S.A.,BRL,1736347131.7117944,418549426.3423589,1736347131.7117944,246703625.5162919,1611899586.9664984,593404681.0463516,0.0,87995043.59798072,172517852.22579166,1979288848.0954568,936130000.0,Brazil,0.928327957887886,2.7163580579179674,0.050678255511747795,30396969.259645462,21.275049393858577
